,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,year,quanter
842,300616,尚品宅配,0.1651,0.1925,2.3127,0.4516,45.2298,2017,4
843,000877,天山股份,0.1649,0.0632,4.1458,0.1144,14.825999999999999,2017,4
844,300012,华测检测,0.1649,0.0993,2.5377,0.35700000000000004,39.2534,2017,4
845,000958,东方能源,0.1645,0.0556,6.0269,0.08800000000000001,16.4299,2017,4
846,600426,华鲁恒升,0.1644,0.1068,1.4005,0.2542,47.5336,2017,4
847,601928,凤凰传媒,0.1644,0.0883,1.5009,0.2434,28.6291,2017,4
848,600262,北方股份,0.1644,0.0718,3.8955,0.1346,14.8807,2017,4
849,002478,常宝股份,0.1643,0.1011,3.5795,0.3341,35.0476,2017,4
850,600977,中国电影,0.1639,0.0962,1.2963,0.34299999999999997,38.0147,2017,4
851,600337,美克家居,0.1638,0.0989,1.8736,0.3435,52.3058,2017,4
852,300518,盛讯达,0.1635,0.0269,0.6292,0.1043,22.0031,2017,4
853,002645,华宏科技,0.1634,0.095,1.7291,0.3877,40.3361,2017,4
854,603110,东方材料,0.1633,0.0879,1.1725,0.5959,62.3305,2017,4
855,603158,腾龙股份,0.1633,0.0969,1.0668,0.3125,36.9256,2017,4
856,000998,隆平高科,0.1632,0.0401,0.5832,0.0796,13.5457,2017,4
857,600978,宜华生活,0.163,0.0783,1.7480000000000002,0.1499,23.9459,2017,4
858,600845,宝信软件,0.1623,0.0899,1.6824,0.2087,33.1353,2017,4
859,000726,鲁泰A,0.162,0.1021,1.1752,0.4333,47.8308,2017,4
860,600027,华电国际,0.1619,0.0591,16.4827,0.0795,15.9233,2017,4
861,300634,彩讯股份,0.1618,0.0991,0.7140000000000001,0.7627,80.6487,2017,4
862,002435,长江润发,0.1617,0.0709,1.4611,0.3277,33.3029,2017,4
863,300550,和仁科技,0.1617,0.0645,1.3377,0.2504,25.1981,2017,4
864,603466,风语筑,0.1616,0.0879,1.4582,0.1653,16.5326,2017,4
865,002037,久联发展,0.1614,0.0945,7.4677,0.1365,16.3266,2017,4
866,002363,隆基机械,0.1613,0.0844,5.2147,0.281,28.2157,2017,4
867,300110,华仁药业,0.1609,0.0731,5.4063,0.1577,18.1658,2017,4
868,600765,中航重机,0.1607,0.0723,8.9433,0.1056,12.4073,2017,4
869,000825,太钢不锈,0.1606,0.1461,2.4918,0.2308,28.8752,2017,4
870,601069,西部黄金,0.1603,0.0902,10.2327,0.2811,35.1023,2017,4
871,603866,桃李面包,0.1601,0.1852,1.2725,1.7621,182.6877,2017,4
872,002448,中原内配,0.1592,0.0626,0.862,0.1732,38.9184,2017,4
873,600501,航天晨光,0.1591,0.0888,12.5539,0.1819,20.7278,2017,4
874,600567,山鹰纸业,0.1591,0.1032,1.376,0.1686,22.5441,2017,4
875,600782,新钢股份,0.159,0.2392,2.5313,0.4109,45.6468,2017,4
876,002896,中大力德,0.1588,0.1013,1.3259999999999998,0.317,31.9825,2017,4
877,600419,天润乳业,0.1587,0.1377,1.8703,0.3974,54.5432,2017,4
878,002200,云投生态,0.1582,0.0318,,0.0389,4.0744,2017,4
879,600398,海澜之家,0.1582,0.1147,0.8649,0.2069,23.135,2017,4
880,002825,纳尔股份,0.158,0.1353,2.7956,0.5585,55.8519,2017,4
881,300211,亿通科技,0.1577,0.0463,7.3091,0.3477,36.0348,2017,4
882,300613,富瀚微,0.1577,0.0657,0.6707,0.541,57.7515,2017,4
883,002713,东易日盛,0.1576,0.1605,2.0863,0.2707,28.4145,2017,4
884,002916,深南电路,0.1576,0.1204,1.9964,0.2096,32.1615,2017,4
885,601717,郑煤机,0.157,0.0619,3.483,0.1563,21.878,2017,4
886,300039,上海凯宝,0.1565,0.0917,0.9025,0.782,87.9378,2017,4
887,300496,中科创达,0.156,0.0682,2.3819999999999997,0.1343,16.2876,2017,4
888,601018,宁波港,0.1559,0.0456,0.9917,0.1248,18.2247,2017,4
889,002388,新亚制程,0.1559,0.0709,1.8852,0.2355,23.8877,2017,4
890,603608,天创时尚,0.1558,0.0953,1.4542,0.3341,35.2572,2017,4
891,600716,凤凰股份,0.1557,0.0253,,0.0428,10.2249,2017,4
892,300459,金科文化,0.1556,0.0202,0.531,0.1833,23.9686,2017,4
893,002401,中远海科,0.1554,0.0741,1.7694,0.1284,13.0593,2017,4
894,002817,黄山胶囊,0.1554,0.0601,0.9570000000000001,0.6117,88.4265,2017,4
895,002156,通富微电,0.1549,0.0831,5.1214,0.1715,27.0712,2017,4
896,000959,首钢股份,0.1549,0.0696,3.0036,0.0956,15.4037,2017,4
897,002224,三力士,0.1546,0.0706,0.8707,0.5659,67.4807,2017,4
898,002072,凯瑞德,0.1543,0.0177,,0.0195,1.9517,2017,4
899,300453,三鑫医疗,0.1542,0.0929,1.4697,0.7017,74.7108,2017,4
900,600581,八一钢铁,0.1542,0.1389,2.2119999999999997,0.1693,17.445999999999998,2017,4
901,000513,丽珠集团,0.1542,0.0828,0.2932,0.2821,29.8312,2017,4
902,002571,德力股份,0.1539,0.065,2.0251,0.3479,35.2466,2017,4
903,600423,*ST柳化,0.1539,0.0879,4.575,0.08900000000000001,11.2526,2017,4
904,603059,倍加洁,0.1536,0.17800000000000002,1.1866,0.4349,43.4912,2017,4
905,002152,广电运通,0.1534,0.053,0.6976,0.2097,21.7622,2017,4
906,002143,印纪传媒,0.1534,0.0724,0.441,0.2193,29.6217,2017,4
907,300507,苏奥传感,0.1534,0.0881,0.8731,0.5908,63.5867,2017,4
908,600584,长电科技,0.1533,0.1191,49.7315,0.1732,27.9209,2017,4
909,002632,道明光学,0.1533,0.0547,1.0084,0.2894,31.1563,2017,4
910,000552,靖远煤电,0.153,0.0621,1.1019,0.2071,22.7343,2017,4
911,002319,乐通股份,0.153,0.0745,7.6424,0.1353,13.7129,2017,4
912,600668,尖峰集团,0.1528,0.1035,1.1159,0.3196,43.5609,2017,4
913,600169,太原重工,0.1524,0.036000000000000004,21.2724,0.0417,5.1932,2017,4
914,300306,远方信息,0.1518,0.0373,0.6352,0.3572,38.8799,2017,4
915,002534,杭锅股份,0.1518,0.0656,1.2445,0.1091,13.5472,2017,4
916,300122,智飞生物,0.1517,0.0496,0.47100000000000003,0.1743,19.0391,2017,4
917,600326,西藏天路,0.1517,0.0645,0.9409,0.1134,16.896,2017,4
918,600078,澄星股份,0.1516,0.0569,5.2155,0.0774,9.4614,2017,4
919,603703,盛洋科技,0.1511,0.1205,5.2997,0.2409,24.1629,2017,4
920,300451,创业软件,0.151,0.0645,1.0316,0.2776,28.7087,2017,4
921,300739,明阳电路,0.1509,0.1603,1.3612,0.3419,37.3766,2017,4
922,002265,西仪股份,0.1506,0.0928,7.2447,0.2762,32.795,2017,4
923,603676,卫信康,0.1506,0.0623,0.6231,0.3992,41.7575,2017,4
924,300705,九典制药,0.1505,0.1045,1.1727,0.7381,100.5868,2017,4
925,000709,河钢股份,0.1505,0.0863,7.7178,0.1151,14.4885,2017,4
926,000720,*ST新能,0.1503,0.0457,,0.0542,8.3899,2017,4
927,300234,开尔新材,0.1503,0.0435,,0.2506,26.5212,2017,4
928,002739,万达电影,0.1503,0.0859,1.3118,0.1739,21.9441,2017,4
929,600561,江西长运,0.1501,0.0613,5.7748,0.0828,12.0126,2017,4
930,002728,特一药业,0.1499,0.0534,0.9682,0.1162,23.9313,2017,4
931,300188,美亚柏科,0.1496,0.0643,0.7623,0.2626,27.7184,2017,4
932,600495,晋西车轴,0.1494,0.0526,12.0021,0.2812,30.3628,2017,4
933,002631,德尔未来,0.149,0.1066,2.681,0.385,38.931999999999995,2017,4
934,600985,雷鸣科化,0.1489,0.0589,1.1573,0.2477,26.5134,2017,4
935,002757,南兴装备,0.1489,0.1067,1.0752,0.539,54.8657,2017,4
936,300049,福瑞股份,0.1485,0.0504,1.3441,0.221,57.8846,2017,4
937,600809,山西汾酒,0.1485,0.1003,0.8927,0.2489,25.0131,2017,4
938,603367,辰欣药业,0.1484,0.0927,1.2022,0.43200000000000005,47.8416,2017,4
939,603970,中农立华,0.1481,0.1864,5.7845,0.2707,27.5132,2017,4
940,600967,内蒙一机,0.1479,0.0974,3.3621,0.1717,18.2687,2017,4
941,603518,维格娜丝,0.1479,0.0573,1.7062,0.0796,25.4131,2017,4
942,300482,万孚生物,0.1474,0.0996,0.7502,0.3345,44.3972,2017,4
943,000545,金浦钛业,0.1474,0.0932,1.5473,0.3429,39.6835,2017,4
944,300494,盛天网络,0.1474,0.0566,0.6667,1.0756,107.5554,2017,4
945,300643,万通智控,0.1472,0.0984,1.3369,0.7167,74.5325,2017,4
946,600395,盘江股份,0.1469,0.0731,1.0321,0.163,22.6141,2017,4
947,300501,海顺新材,0.1467,0.0776,0.8385,0.7231,80.3964,2017,4
948,002267,陕天然气,0.1467,0.1039,2.7647,0.2226,30.0286,2017,4
949,603579,荣泰健康,0.1466,0.1286,1.2409,0.3497,36.1763,2017,4
950,300476,胜宏科技,0.1465,0.0875,1.2696,0.2567,25.9685,2017,4
951,002518,科士达,0.1464,0.1047,1.0754,0.2582,29.5931,2017,4
952,603348,文灿股份,0.1461,0.0974,1.4653,0.1878,28.8659,2017,4
953,600371,万向德农,0.1461,0.0491,0.6028,0.1479,16.5528,2017,4
954,002093,国脉科技,0.1459,0.0473,1.3994,0.1322,13.6243,2017,4
955,603987,康德莱,0.1459,0.1144,1.2814,0.7017,74.3658,2017,4
956,002591,恒大高新,0.1457,0.025,,0.1922,19.7419,2017,4
957,002133,广宇集团,0.1456,0.0615,1.744,0.1036,13.7451,2017,4
958,300470,日机密封,0.1456,0.0597,0.5997,0.3303,35.6011,2017,4
959,300166,东方国信,0.1455,0.0426,0.4985,0.3343,34.3697,2017,4
960,002667,鞍重股份,0.1455,0.0298,1.1444,0.218,26.4389,2017,4
961,300703,创源文化,0.1454,0.1219,1.64,0.4391,45.9997,2017,4
962,600510,黑牡丹,0.1452,0.0413,1.9872,0.0656,11.8914,2017,4
963,600112,天成控股,0.1452,0.0294,4.1932,0.0503,5.7984,2017,4
964,300440,运达科技,0.1452,0.0474,0.7116,0.1644,16.6209,2017,4
965,600175,美都能源,0.145,0.0542,7.6315,0.1536,16.5411,2017,4
966,002075,沙钢股份,0.145,0.1864,1.2704,0.5133,53.4879,2017,4
967,002737,葵花药业,0.1449,0.125,1.1892,0.42700000000000005,58.7232,2017,4
968,300522,世名科技,0.1448,0.0645,0.7661,0.8909,101.1935,2017,4
969,603106,恒银金融,0.1446,0.092,1.4386,0.2863,41.1571,2017,4
970,002299,圣农发展,0.1444,0.1111,5.5188,0.2202,24.3242,2017,4
971,603515,欧普照明,0.1444,0.1593,1.4737,0.3759,37.7487,2017,4
972,002382,蓝帆医疗,0.1444,0.1239,1.1267,0.5568,58.1673,2017,4
973,300485,赛升药业,0.1443,0.0441,0.3844,0.8081,80.9747,2017,4
974,300398,飞凯材料,0.1442,0.0404,1.3466,0.1235,15.0648,2017,4
975,000506,中润资源,0.14400000000000002,0.0435,,0.0754,8.021,2017,4
976,601333,广深铁路,0.1437,0.0775,2.6042,0.4937,51.0136,2017,4
977,600966,博汇纸业,0.1436,0.0964,1.4717,0.1534,17.4658,2017,4
978,002484,江海股份,0.1436,0.0622,1.1731,0.3868,41.9462,2017,4
979,300498,温氏股份,0.1436,0.163,1.1422,0.5101,66.0424,2017,4
980,002250,联化科技,0.1434,0.0681,2.8376,0.1953,42.7021,2017,4
981,300087,荃银高科,0.1433,0.0855,1.4006,0.2208,23.5161,2017,4
982,002189,利达光电,0.1432,0.1424,5.8044,0.4218,53.2974,2017,4
983,603028,赛福天,0.1427,0.0824,3.2934,0.2898,29.7492,2017,4
984,300056,三维丝,0.1425,0.0685,5.5515,0.1416,16.5068,2017,4
985,002801,微光股份,0.1424,0.0827,0.7529,0.5759,63.4884,2017,4
986,002108,沧州明珠,0.1424,0.1311,0.9211,0.8176,95.9041,2017,4
987,603456,九洲药业,0.1422,0.0777,1.6636,0.5288,59.8597,2017,4
988,002479,富春环保,0.1421,0.0926,1.1532,0.2471,25.6845,2017,4
989,603619,中曼石油,0.142,0.0678,0.6379,0.2105,25.375999999999998,2017,4
990,002412,汉森制药,0.142,0.0693,1.083,0.2449,25.511,2017,4
991,002828,贝肯能源,0.142,0.0638,1.3113,0.1716,17.1772,2017,4
992,603888,新华网,0.1419,0.0567,0.7538,0.2149,45.9779,2017,4
993,603858,步长制药,0.1415,0.1022,1.1971,0.3282,35.2609,2017,4
994,002595,豪迈科技,0.1415,0.0921,0.6275,0.605,63.7595,2017,4
995,600578,京能电力,0.1415,0.0283,6.6366,0.05,8.9641,2017,4
996,300160,秀强股份,0.1415,0.0901,1.6699,0.2341,28.0728,2017,4
997,600389,江山股份,0.1415,0.1745,2.0694,0.3715,40.5058,2017,4
998,300677,英科医疗,0.1414,0.1492,1.7058,0.4336,46.9952,2017,4
999,300709,精研科技,0.1411,0.0822,0.8387,0.4165,43.3772,2017,4
1000,603131,上海沪工,0.1411,0.1107,1.3853,0.4108,42.1978,2017,4
1001,002206,海利得,0.141,0.1024,1.4234,0.2979,30.6193,2017,4
1002,600569,安阳钢铁,0.1409,0.1149,2.3725,0.1443,16.7727,2017,4
1003,002812,创新股份,0.1409,0.0843,1.1025,0.4489,45.5924,2017,4
1004,000818,航锦科技,0.1408,0.126,1.8268,0.4003,41.1431,2017,4
1005,002698,博实股份,0.1408,0.0419,0.9105,0.174,19.968,2017,4
1006,002145,中核钛白,0.1406,0.0803,1.1781,0.1694,20.2119,2017,4
1007,601952,苏垦农发,0.1403,0.0916,1.0777,0.4543,53.9527,2017,4
1008,000999,华润三九,0.1403,0.0963,1.1763,0.257,28.3477,2017,4
1009,002100,天康生物,0.1402,0.1106,1.6081,0.2304,36.8324,2017,4
1010,002724,海洋王,0.1401,0.0745,1.0112,0.5154,53.4913,2017,4
1011,600396,金山股份,0.14,0.0476,,0.0571,9.8091,2017,4
1012,002327,富安娜,0.1398,0.0912,0.7412,0.4198,42.9601,2017,4
1013,603301,振德医疗,0.1396,0.1409,1.4932,0.2485,27.4981,2017,4
1014,600248,延长化建,0.1395,0.098,4.0503,0.1555,15.5621,2017,4
1015,002353,杰瑞股份,0.1393,0.0428,5.8629999999999995,0.2026,21.0188,2017,4
1016,600196,复星医药,0.1392,0.0416,0.7197,0.0801,15.5431,2017,4
1017,600671,天目药业,0.139,0.0568,2.7269,0.0734,10.638,2017,4
1018,002913,奥士康,0.139,0.0823,1.3942,0.2484,25.2824,2017,4
1019,600618,氯碱化工,0.1389,0.2206,1.0139,0.6144,70.4225,2017,4
1020,300546,雄帝科技,0.1389,0.055999999999999994,0.6642,0.1721,17.5256,2017,4
1021,000919,金陵药业,0.1388,0.1149,2.5624,0.5517,56.8371,2017,4
1022,600873,梅花生物,0.1387,0.0903,1.291,0.1995,35.9716,2017,4
1023,600575,皖江物流,0.1385,0.0766,2.9255,0.1745,28.8596,2017,4
1024,002056,横店东磁,0.1385,0.1271,1.4405,0.42,45.5247,2017,4
1025,002241,歌尔股份,0.1383,0.1329,1.676,0.303,33.7496,2017,4
1026,002539,云图控股,0.1383,0.1152,10.4417,0.1745,19.5643,2017,4
1027,600628,新世界,0.1383,0.0714,0.9309999999999999,0.2769,30.1881,2017,4
1028,002014,永新股份,0.1381,0.1155,1.3124,0.4584,51.0425,2017,4
1029,002062,宏润建设,0.1381,0.0862,4.1183,0.1123,13.4885,2017,4
1030,000539,粤电力A,0.138,0.0518,3.2311,0.08900000000000001,19.0932,2017,4
1031,002821,凯莱英,0.138,0.0745,0.5455,0.4073,52.5088,2017,4
1032,300400,劲拓股份,0.1379,0.0909,0.8154,0.2876,30.8406,2017,4
1033,000716,黑芝麻,0.1378,0.0757,3.6446,0.16399999999999998,20.6717,2017,4
1034,300633,开立医疗,0.1377,0.102,0.7168,0.4936,62.2067,2017,4
1035,300302,同有科技,0.1377,0.0569,1.0287,0.3481,36.9384,2017,4
1036,600876,洛阳玻璃,0.1375,0.0367,2.4530000000000003,0.062,8.7742,2017,4
1037,002252,上海莱士,0.1374,0.0183,0.3185,0.1341,39.9103,2017,4
1038,002907,华森制药,0.1374,0.0919,0.7263,0.4924,51.4805,2017,4
1039,601028,玉龙股份,0.1373,0.0742,2.329,0.3548,35.5705,2017,4
1040,002911,佛燃股份,0.1372,0.1132,1.2936,0.2513,34.8617,2017,4
1041,000050,深天马A,0.1371,0.0648,2.3801,0.1266,18.8371,2017,4
1042,603533,掌阅科技,0.1368,0.1687,1.8425,0.6269,62.8675,2017,4
1043,300726,宏达电子,0.1367,0.0485,0.3597,0.9045,104.5045,2017,4
1044,000683,远兴能源,0.1367,0.0639,1.4991,0.1224,13.6415,2017,4
1045,002140,东华科技,0.1366,0.0645,,0.095,10.8831,2017,4
1046,600010,包钢股份,0.1365,0.05,3.5735,0.0755,8.2457,2017,4
1047,002496,辉丰股份,0.1364,0.0664,1.2379,0.1376,17.8007,2017,4
1048,600406,国电南瑞,0.1364,0.0718,0.8914,0.1329,13.3797,2017,4
1049,300641,正丹股份,0.1362,0.1029,1.4741,0.6709999999999999,67.1028,2017,4
1050,000065,北方国际,0.136,0.1154,2.4355,0.1802,20.8411,2017,4
1051,002732,燕塘乳业,0.1359,0.1261,1.3583,0.4567,60.9759,2017,4
1052,300329,海伦钢琴,0.1358,0.0636,1.5597,0.3893,39.2465,2017,4
1053,300241,瑞丰光电,0.1357,0.0896,1.6197,0.1832,22.4727,2017,4
1054,603997,继峰股份,0.1354,0.1175,0.8625,0.5969,60.1162,2017,4
1055,603826,坤彩科技,0.1352,0.0512,0.5465,0.6482,89.6534,2017,4
1056,300206,理邦仪器,0.1351,0.0799,3.0045,0.6498,85.6179,2017,4
1057,300429,强力新材,0.1351,0.0674,0.6903,0.5198,64.2972,2017,4
1058,002201,九鼎新材,0.1349,0.0489,,0.0721,11.5642,2017,4
1059,000717,韶钢松山,0.1347,0.2434,1.3940000000000001,0.3066,31.4083,2017,4
1060,300133,华策影视,0.1347,0.0563,1.1107,0.1277,13.7406,2017,4
1061,300127,银河磁体,0.1346,0.0549,0.365,1.0004,102.0605,2017,4
1062,603655,朗博科技,0.1346,0.0507,0.7154,0.6921,71.0308,2017,4
1063,600572,康恩贝,0.1345,0.0756,0.9757,0.1991,30.6197,2017,4
1064,603709,中源家居,0.1345,0.2287,1.2757,0.364,36.3979,2017,4
1065,002491,通鼎互联,0.1344,0.0656,0.9204,0.1421,16.5188,2017,4
1066,300111,向日葵,0.1343,0.0762,9.5013,0.1486,18.6332,2017,4
1067,300717,华信新材,0.134,0.0675,0.8824,0.6582,83.1116,2017,4
1068,600836,界龙实业,0.1339,0.0514,6.1787,0.0704,8.12,2017,4
1069,002543,万和电气,0.1337,0.1341,2.0774,0.2619,26.7828,2017,4
1070,002502,骅威文化,0.1336,0.0258,0.2618,0.3627,53.8422,2017,4
1071,000596,古井贡酒,0.1336,0.0917,0.7854,0.2811,29.5698,2017,4
1072,002696,百洋股份,0.1336,0.0893,2.5572,0.25,25.4675,2017,4
1073,002110,三钢闽光,0.1335,0.1904,0.7517,0.6327,71.7494,2017,4
1074,002101,广东鸿图,0.1334,0.0845,1.9377,0.2018,22.3513,2017,4
1075,002262,恩华药业,0.1333,0.13699999999999998,1.2055,0.5384,60.957,2017,4
1076,601880,大连港,0.1333,0.0329,2.0971,0.0754,13.1007,2017,4
1077,002745,木林森,0.1332,0.0576,1.6093,0.0839,10.0463,2017,4
1078,600546,山煤国际,0.1331,0.1188,5.0096,0.1474,20.5554,2017,4
1079,002002,鸿达兴业,0.1331,0.0607,0.8592,0.1025,13.1777,2017,4
1080,600315,上海家化,0.1328,0.0897,2.2108,0.2039,34.3597,2017,4
1081,300601,康泰生物,0.1326,0.0697,0.7172,0.1351,19.8311,2017,4
1082,601858,中国科传,0.1325,0.0587,0.7394,0.2123,23.9331,2017,4
1083,002644,佛慈制药,0.1325,0.0283,0.8965,0.067,17.9077,2017,4
1084,300577,开润股份,0.1325,0.1556,1.0859,0.3137,31.9685,2017,4
1085,603538,美诺华,0.1324,0.053,1.6046,0.2282,23.5647,2017,4
1086,002209,达意隆,0.1324,0.0768,6.3117,0.1245,12.7204,2017,4
1087,601999,出版传媒,0.1322,0.0757,1.5841,0.1949,20.4714,2017,4
1088,300567,精测电子,0.1322,0.0929,0.7003,0.2885,33.8819,2017,4
1089,600162,香江控股,0.1322,0.031,0.6724,0.0554,6.516,2017,4
1090,002430,杭氧股份,0.1319,0.0768,2.2282,0.14,19.6831,2017,4
1091,002523,天桥起重,0.1319,0.0489,1.33,0.1371,14.1875,2017,4
1092,600731,湖南海利,0.1319,0.0853,2.5156,0.1624,21.4145,2017,4
1093,600133,东湖高新,0.1317,0.044000000000000004,1.033,0.0542,7.5701,2017,4
1094,300484,蓝海华腾,0.1314,0.0678,0.5932,0.1834,18.3512,2017,4
1095,002461,珠江啤酒,0.1314,0.0438,2.4981,0.1494,23.4054,2017,4
1096,002787,华源控股,0.1313,0.1115,1.6179,0.4335,46.3965,2017,4
1097,600624,复旦复华,0.1311,0.0402,1.976,0.08,9.7417,2017,4
1098,601666,平煤股份,0.131,0.0631,1.7635,0.0926,14.1926,2017,4
1099,002675,东诚药业,0.1309,0.0396,0.7892,0.1053,16.3155,2017,4
1100,300622,博士眼镜,0.1309,0.1178,1.1822,0.8723,87.7723,2017,4
1101,300531,优博讯,0.1308,0.0683,1.0479,0.2622,26.9972,2017,4
1102,600717,天津港,0.1304,0.0515,1.4989,0.1219,19.0157,2017,4
1103,300738,奥飞数据,0.1303,0.1284,0.7868,0.3938,40.0879,2017,4
1104,603838,四通股份,0.1303,0.0695,1.3125,0.5645,158.7824,2017,4
1105,000060,中金岭南,0.1302,0.1309,2.258,0.2918,42.9401,2017,4
1106,300307,慈星股份,0.13,0.0349,0.7781,0.1583,20.6932,2017,4
1107,000792,盐湖股份,0.1298,0.0184,,0.0252,5.426,2017,4
1108,600715,文投控股,0.1298,0.0281,0.6702,0.0901,17.624000000000002,2017,4
1109,603096,新经典,0.1296,0.0686,0.511,0.5432,54.6117,2017,4
1110,002561,徐家汇,0.1296,0.1025,1.0981,0.5664,64.1903,2017,4
1111,000650,仁和药业,0.1295,0.1195,1.1285,0.7164,72.8917,2017,4
1112,002535,林州重机,0.1293,0.0277,5.9085,0.0447,4.8715,2017,4
1113,601126,四方股份,0.1293,0.0747,1.787,0.2646,27.2513,2017,4
1114,603757,大元泵业,0.1292,0.1237,0.8088,0.5208,55.2905,2017,4
1115,002446,盛路通信,0.129,0.0364,1.3485,0.1416,17.4518,2017,4
1116,000836,鑫茂科技,0.129,0.1001,1.9337,0.445,54.2308,2017,4
1117,002185,华天科技,0.1289,0.0965,1.6517,0.268,33.3939,2017,4
1118,300165,天瑞仪器,0.1288,0.0453,0.8888,0.1802,18.6846,2017,4
1119,600460,士兰微,0.1285,0.0563,3.4276,0.1145,14.9427,2017,4
1120,002918,蒙娜丽莎,0.1281,0.1046,1.227,0.2803,29.3111,2017,4
1121,300245,天玑科技,0.128,0.0302,1.4354,0.2981,30.3343,2017,4
1122,600796,钱江生化,0.1278,0.0569,1.2608,0.1547,22.9432,2017,4
1123,600076,康欣新材,0.1278,0.0475,0.4997,0.1597,18.5946,2017,4
1124,603238,诺邦股份,0.1275,0.0578,1.3719999999999999,0.1615,23.0342,2017,4
1125,603321,梅轮电梯,0.1274,0.0618,1.2167,0.1848,18.9292,2017,4
1126,002752,昇兴股份,0.1273,0.0804,2.7594,0.1888,20.0018,2017,4
1127,300346,南大光电,0.1271,0.0167,0.6292,0.2089,38.4862,2017,4
1128,603688,石英股份,0.1271,0.0519,0.6641,0.8446,96.5399,2017,4
1129,300456,耐威科技,0.1271,0.0246,1.3123,0.0564,6.7788,2017,4
1130,002453,天马精化,0.1268,0.0851,13.9087,0.1489,15.2625,2017,4
1131,000912,*ST天化,0.1267,0.0794,,0.0646,10.875,2017,4
1132,300019,硅宝科技,0.1265,0.0942,1.7859,0.4017,62.5564,2017,4
1133,000526,紫光学大,0.1264,0.0991,15.7345,0.1009,10.1452,2017,4
1134,002511,中顺洁柔,0.1262,0.1011,1.6772,0.213,22.7585,2017,4
1135,600778,*ST友好,0.1261,0.1415,,0.1642,20.6426,2017,4
1136,002261,拓维信息,0.126,0.0323,2.1287,0.281,43.101000000000006,2017,4
1137,002729,好利来,0.126,0.0472,0.9379,0.6235,63.6714,2017,4
1138,601139,深圳燃气,0.126,0.0742,1.5251,0.1395,16.9593,2017,4
1139,600179,安通控股,0.126,0.0982,1.5424,0.15,24.0332,2017,4
1140,000529,广弘控股,0.126,0.1422,1.8638,0.4874,48.9501,2017,4
1141,603277,银都股份,0.126,0.0912,0.8668,0.5389,60.0946,2017,4
1142,300733,西菱动力,0.1257,0.0706,0.7663,0.1632,16.8507,2017,4
1143,002884,凌霄泵业,0.1256,0.0945,0.6559,1.1981,135.4172,2017,4
1144,000620,新华联,0.1256,0.0182,1.0835,0.0217,3.8971,2017,4
1145,603912,佳力图,0.1256,0.0643,0.7023,0.2095,24.3002,2017,4
1146,603730,岱美股份,0.1251,0.1066,0.6976,0.5664,80.7702,2017,4
1147,600303,曙光股份,0.1251,0.0614,1.5041,0.1061,13.8014,2017,4
1148,300319,麦捷科技,0.1251,0.057999999999999996,,0.1538,17.5745,2017,4
1149,300358,楚天科技,0.125,0.0405,0.9977,0.0978,10.5928,2017,4
1150,600210,紫江企业,0.1247,0.1057,1.8603,0.1917,21.2829,2017,4
1151,603556,海兴电力,0.1246,0.0584,0.6703,0.2128,24.872,2017,4
1152,603365,水星家纺,0.1242,0.1162,1.1879,0.5127,52.2657,2017,4
1153,002908,德生科技,0.124,0.0681,0.9203,0.3452,34.8568,2017,4
1154,000729,燕京啤酒,0.1239,0.0767,8.0428,0.3138,31.5069,2017,4
1155,300575,中旗股份,0.1238,0.0932,1.3668,0.2249,26.8415,2017,4
1156,600161,天坛生物,0.1237,0.0596,0.1753,0.4536,79.6107,2017,4
1157,002442,龙星化工,0.1236,0.1124,6.7291,0.1817,18.4443,2017,4
1158,603699,纽威股份,0.1236,0.07,1.4605,0.1822,19.0555,2017,4
1159,603017,中衡设计,0.1235,0.0624,1.1055,0.1599,16.1029,2017,4
1160,002793,东音股份,0.1235,0.1138,0.8828,0.7066,73.1479,2017,4
1161,002678,珠江钢琴,0.1229,0.0528,1.3748,0.2344,28.2372,2017,4
1162,000727,华东科技,0.1228,0.0218,11.7443,0.0477,10.0321,2017,4
1163,300602,飞荣达,0.1228,0.0877,1.1542,0.264,48.8976,2017,4
1164,002436,兴森科技,0.1227,0.0908,2.1023,0.2056,29.6947,2017,4
1165,600815,厦工股份,0.1226,0.085,2.4844,0.0957,10.5353,2017,4
1166,002162,悦心健康,0.1225,0.0521,6.1703,0.0897,10.9078,2017,4
1167,000157,中联重科,0.1225,0.0343,2.2846,0.0635,11.6513,2017,4
1168,601608,中信重工,0.1225,0.0287,8.5796,0.0455,5.8485,2017,4
1169,000031,中粮地产,0.1223,0.0227,0.9902,0.0268,3.5477,2017,4
1170,600168,武汉控股,0.1219,0.0146,0.4713,0.027999999999999997,5.1917,2017,4
1171,300335,迪森股份,0.1219,0.0695,0.9174,0.1258,14.5084,2017,4
1172,603578,三星新材,0.1218,0.0605,0.6577,0.3441,34.6281,2017,4
1173,000767,漳泽电力,0.1216,0.0239,,0.0287,5.6704,2017,4
1174,603818,曲美家居,0.1211,0.1207,1.0342,0.5366,60.0957,2017,4
1175,000636,风华高科,0.121,0.0641,1.5489,0.2322,25.6044,2017,4
1176,300389,艾比森,0.121,0.10400000000000001,1.7942,0.2491,24.9376,2017,4
1177,600633,浙数文化,0.1209,0.0199,0.1137,0.1611,41.8127,2017,4
1178,603089,正裕工业,0.1209,0.0969,1.4151,0.2986,30.7684,2017,4
